,fcw,hmw,ldw,pcw,Alert,Lat,Long,Vehicle,Speed,Time-Hour,Time-Min,Time-Sec,Date-Year,Date-Month,Date-Day,Day,Region
969,0,0,0,1,cas_pcw,13.064313,80.273936,2846,5,17,50,29,2022,6,2,Thursday,Mel-Acharapakkam
970,0,1,0,0,cas_hmw,13.066352,80.273718,2846,15,17,51,40,2022,6,2,Thursday,Mel-Acharapakkam
971,0,0,1,0,cas_ldw,12.499335,79.874574,805,16,17,53,12,2022,6,2,Thursday,South-Madras
972,0,0,0,1,cas_pcw,13.068837,80.267663,2846,17,17,54,35,2022,6,2,Thursday,Mel-Acharapakkam
973,0,0,1,0,cas_ldw,12.507089,79.880731,805,53,17,54,37,2022,6,2,Thursday,South-Madras
974,0,0,1,0,cas_ldw,12.508745,79.881964,805,51,17,54,53,2022,6,2,Thursday,South-Madras
975,0,0,1,0,cas_ldw,12.510556,79.88283,805,52,17,55,15,2022,6,2,Thursday,South-Madras
976,0,0,1,0,cas_ldw,12.515706,79.887199,805,58,17,56,12,2022,6,2,Thursday,South-Madras
977,0,0,0,1,cas_pcw,13.070954,80.265193,2846,0,17,56,49,2022,6,2,Thursday,Mel-Acharapakkam
978,1,0,0,0,cas_fcw,12.521421,79.894773,805,58,17,56,56,2022,6,2,Thursday,South-Madras
979,0,1,0,0,cas_hmw,13.071461,80.26471,2846,19,17,57,5,2022,6,2,Thursday,Mel-Acharapakkam
980,0,1,0,0,cas_hmw,13.071461,80.26471,2846,19,17,57,6,2022,6,2,Thursday,Mel-Acharapakkam
981,0,1,0,0,cas_hmw,12.521421,79.894773,805,58,17,57,8,2022,6,2,Thursday,South-Madras
982,0,0,1,0,cas_ldw,12.523308,79.896155,805,58,17,57,16,2022,6,2,Thursday,South-Madras
983,0,0,1,0,cas_ldw,12.523308,79.896155,805,58,17,57,48,2022,6,2,Thursday,South-Madras
984,0,0,1,0,cas_ldw,12.533792,79.901108,805,58,17,58,43,2022,6,2,Thursday,South-Madras
985,0,1,0,0,cas_hmw,13.072862,80.262068,2846,25,17,58,54,2022,6,2,Thursday,Mel-Acharapakkam
986,0,0,1,0,cas_ldw,12.542445,79.90464,805,49,17,59,45,2022,6,2,Thursday,South-Madras
987,0,0,1,0,cas_ldw,12.545942,79.905294,805,61,18,0,32,2022,6,2,Thursday,South-Madras
988,0,0,1,0,cas_ldw,12.550568,79.906244,805,58,18,1,9,2022,6,2,Thursday,South-Madras
989,0,0,1,0,cas_ldw,12.554834,79.908204,805,58,18,1,44,2022,6,2,Thursday,South-Madras
990,0,0,1,0,cas_ldw,12.567423,79.914883,805,58,18,3,16,2022,6,2,Thursday,Tambaram-Area
991,0,0,1,0,cas_ldw,12.571962,79.916102,805,58,18,3,42,2022,6,2,Thursday,Tambaram-Area
992,0,0,1,0,cas_ldw,12.576538,79.917056,805,56,18,4,11,2022,6,2,Thursday,Tambaram-Area
993,0,0,1,0,cas_ldw,12.580807,79.91856,805,58,18,4,41,2022,6,2,Thursday,Tambaram-Area
994,0,0,1,0,cas_ldw,12.585417,79.919302,805,58,18,5,17,2022,6,2,Thursday,Tambaram-Area
995,0,0,1,0,cas_ldw,12.587758,79.919311,805,58,18,5,39,2022,6,2,Thursday,Tambaram-Area
996,0,0,1,0,cas_ldw,12.59244,79.919118,805,58,18,6,5,2022,6,2,Thursday,Tambaram-Area
997,0,0,1,0,cas_ldw,12.59493,79.919272,805,58,18,6,18,2022,6,2,Thursday,Tambaram-Area
998,0,0,1,0,cas_ldw,12.599589,79.919782,805,58,18,6,56,2022,6,2,Thursday,Tambaram-Area
999,0,0,1,0,cas_ldw,12.608604,79.921778,805,58,18,7,59,2022,6,2,Thursday,Tambaram-Area
1000,0,0,1,0,cas_ldw,12.61065,79.922952,805,58,18,8,9,2022,6,2,Thursday,Tambaram-Area
1001,0,0,1,0,cas_ldw,12.61065,79.922952,805,58,18,8,14,2022,6,2,Thursday,Tambaram-Area
1002,0,0,1,0,cas_ldw,12.612506,79.924023,805,49,18,8,36,2022,6,2,Thursday,Tambaram-Area
1003,0,0,1,0,cas_ldw,12.612506,79.924023,805,49,18,9,5,2022,6,2,Thursday,Tambaram-Area
1004,0,0,1,0,cas_ldw,12.616582,79.926114,805,57,18,9,34,2022,6,2,Thursday,Tambaram-Area
1005,0,0,1,0,cas_ldw,12.631478,79.931674,805,38,18,11,47,2022,6,2,Thursday,Tambaram-Area
1006,0,0,1,0,cas_ldw,12.632726,79.932216,805,30,18,11,57,2022,6,2,Thursday,Tambaram-Area
1007,0,0,1,0,cas_ldw,12.641497,79.93717,805,59,18,13,0,2022,6,2,Thursday,Tambaram-Area
1008,0,1,0,0,cas_hmw,12.641497,79.93717,805,59,18,13,8,2022,6,2,Thursday,Tambaram-Area
1009,0,0,1,0,cas_ldw,12.647701,79.94048,805,57,18,13,54,2022,6,2,Thursday,Tambaram-Area
1010,0,0,1,0,cas_ldw,12.652014,79.940229,805,58,18,14,32,2022,6,2,Thursday,Tambaram-Area
1011,0,1,0,0,cas_hmw,12.65435,79.939981,805,58,18,14,44,2022,6,2,Thursday,Tambaram-Area
1012,0,1,0,0,cas_hmw,12.656629,79.940467,805,58,18,14,54,2022,6,2,Thursday,Tambaram-Area
1013,0,1,0,0,cas_hmw,12.658153,79.942124,805,51,18,15,21,2022,6,2,Thursday,Tambaram-Area
1014,0,0,1,0,cas_ldw,12.65694,79.948838,805,41,18,16,19,2022,6,2,Thursday,Tambaram-Area
1015,0,0,1,0,cas_ldw,12.655912,79.952811,805,54,18,16,48,2022,6,2,Thursday,Tambaram-Area
1016,0,0,1,0,cas_ldw,12.656531,79.955064,805,58,18,17,1,2022,6,2,Thursday,Tambaram-Area
1017,0,0,1,0,cas_ldw,12.657341,79.95732,805,58,18,17,23,2022,6,2,Thursday,Tambaram-Area
1018,0,0,1,0,cas_ldw,12.658419,79.959416,805,58,18,17,51,2022,6,2,Thursday,Tambaram-Area
1019,0,0,1,0,cas_ldw,12.662672,79.960934,805,58,18,18,5,2022,6,2,Thursday,Tambaram-Area
1020,0,0,1,0,cas_ldw,12.662672,79.960934,805,58,18,18,20,2022,6,2,Thursday,Tambaram-Area
1021,0,0,1,0,cas_ldw,12.667042,79.958845,805,58,18,18,48,2022,6,2,Thursday,Tambaram-Area
1022,0,0,1,0,cas_ldw,12.669364,79.958557,805,58,18,19,2,2022,6,2,Thursday,Tambaram-Area
1023,0,0,1,0,cas_ldw,12.671716,79.95852,805,58,18,19,18,2022,6,2,Thursday,Tambaram-Area
1024,0,0,1,0,cas_ldw,12.681088,79.958371,805,58,18,20,27,2022,6,2,Thursday,Tambaram-Area
1025,0,0,1,0,cas_ldw,12.681088,79.958371,805,58,18,20,44,2022,6,2,Thursday,Tambaram-Area
1026,0,0,1,0,cas_ldw,12.681088,79.958371,805,58,18,20,45,2022,6,2,Thursday,Tambaram-Area
1027,0,0,1,0,cas_ldw,12.685365,79.959057,805,60,18,21,0,2022,6,2,Thursday,Tambaram-Area
1028,0,0,1,0,cas_ldw,12.687689,79.95974,805,60,18,21,4,2022,6,2,Thursday,Tambaram-Area
1029,0,0,1,0,cas_ldw,12.687689,79.95974,805,60,18,21,11,2022,6,2,Thursday,Tambaram-Area
1030,0,0,1,0,cas_ldw,12.69104,79.962791,805,59,18,21,37,2022,6,2,Thursday,Tambaram-Area
1031,0,0,1,0,cas_ldw,12.694771,79.965577,805,58,18,22,13,2022,6,2,Thursday,Tambaram-Area
1032,0,0,1,0,cas_ldw,12.696827,79.966722,805,58,18,22,26,2022,6,2,Thursday,Tambaram-Area
1033,0,1,0,0,cas_hmw,12.700938,79.969027,805,59,18,22,57,2022,6,2,Thursday,Tambaram-Area
1034,0,0,1,0,cas_ldw,12.702646,79.970636,805,57,18,23,16,2022,6,2,Thursday,Tambaram-Area
1035,0,0,1,0,cas_ldw,12.706536,79.975638,805,59,18,24,17,2022,6,2,Thursday,Tambaram-Area
1036,0,0,1,0,cas_ldw,12.709905,79.977813,805,43,18,24,30,2022,6,2,Thursday,Tam-Chen-Area
1037,0,0,1,0,cas_ldw,12.711852,79.979027,805,57,18,25,7,2022,6,2,Thursday,Tam-Chen-Area
1038,0,0,1,0,cas_ldw,12.713962,79.980012,805,58,18,25,17,2022,6,2,Thursday,Tam-Chen-Area
1039,0,0,1,0,cas_ldw,12.724052,79.981696,805,0,18,27,1,2022,6,2,Thursday,Tam-Chen-Area
1040,0,0,1,0,cas_ldw,12.724143,79.981699,805,0,18,27,17,2022,6,2,Thursday,Tam-Chen-Area
1041,0,0,1,0,cas_ldw,12.725366,79.982123,805,51,18,27,35,2022,6,2,Thursday,Tam-Chen-Area
1042,0,0,1,0,cas_ldw,12.727573,79.982541,805,61,18,27,51,2022,6,2,Thursday,Tam-Chen-Area
1043,0,0,1,0,cas_ldw,12.727573,79.982541,805,61,18,27,56,2022,6,2,Thursday,Tam-Chen-Area
1044,0,0,1,0,cas_ldw,12.729934,79.982712,805,57,18,28,9,2022,6,2,Thursday,Tam-Chen-Area
1045,0,0,1,0,cas_ldw,12.743044,79.992205,805,26,18,30,9,2022,6,2,Thursday,Tam-Chen-Area
1046,0,0,1,0,cas_ldw,12.743044,79.992205,805,26,18,30,17,2022,6,2,Thursday,Tam-Chen-Area
1047,0,1,0,0,cas_hmw,12.755971,80.001791,805,58,18,32,15,2022,6,2,Thursday,Tam-Chen-Area
1048,0,1,0,0,cas_hmw,12.761987,80.00368,805,44,18,32,50,2022,6,2,Thursday,Tam-Chen-Area
1049,0,0,1,0,cas_ldw,12.763581,80.004197,805,48,18,33,45,2022,6,2,Thursday,Tam-Chen-Area
1050,0,1,0,0,cas_hmw,12.770934,80.007564,805,46,18,34,22,2022,6,2,Thursday,Tam-Chen-Area
1051,0,1,0,0,cas_hmw,12.803412,80.025596,805,53,18,39,1,2022,6,2,Thursday,Tam-Chen-Area
1052,0,0,1,0,cas_ldw,12.803412,80.025596,805,53,18,39,26,2022,6,2,Thursday,Tam-Chen-Area
1053,0,1,0,0,cas_hmw,12.803412,80.025596,805,53,18,39,29,2022,6,2,Thursday,Tam-Chen-Area
1054,0,0,1,0,cas_ldw,12.810414,80.030107,805,58,18,40,37,2022,6,2,Thursday,Tam-Chen-Area
1055,0,0,1,0,cas_ldw,12.812388,80.031419,805,58,18,40,50,2022,6,2,Thursday,Tam-Chen-Area
1056,0,1,0,0,cas_hmw,12.815758,80.033637,805,58,18,41,7,2022,6,2,Thursday,Tam-Chen-Area
1057,0,0,1,0,cas_ldw,12.815758,80.033637,805,58,18,41,22,2022,6,2,Thursday,Tam-Chen-Area
1058,0,1,0,0,cas_hmw,12.826451,80.041281,805,49,18,42,37,2022,6,2,Thursday,Tam-Chen-Area
1059,0,1,0,0,cas_hmw,12.826451,80.041281,805,49,18,42,42,2022,6,2,Thursday,Tam-Chen-Area
1060,0,1,0,0,cas_hmw,12.827656,80.042522,805,45,18,42,45,2022,6,2,Thursday,Tam-Chen-Area
1061,0,1,0,0,cas_hmw,12.827656,80.042522,805,45,18,42,46,2022,6,2,Thursday,Tam-Chen-Area
1062,0,1,0,0,cas_hmw,12.827656,80.042522,805,45,18,42,47,2022,6,2,Thursday,Tam-Chen-Area
1063,0,1,0,0,cas_hmw,12.827656,80.042522,805,45,18,42,48,2022,6,2,Thursday,Tam-Chen-Area
1064,0,1,0,0,cas_hmw,12.830275,80.045267,805,32,18,43,21,2022,6,2,Thursday,Chengalpettu-Area
1065,0,1,0,0,cas_hmw,12.838585,80.054021,805,48,18,45,20,2022,6,2,Thursday,Chengalpettu-Area
1066,1,0,0,0,cas_fcw,12.840146,80.055643,805,20,18,45,46,2022,6,2,Thursday,Chengalpettu-Area
1067,0,1,0,0,cas_hmw,12.845681,80.061438,805,8,18,49,58,2022,6,2,Thursday,Chengalpettu-Area
1068,0,1,0,0,cas_hmw,12.846636,80.062283,805,30,18,50,22,2022,6,2,Thursday,Chengalpettu-Area
1069,0,1,0,0,cas_hmw,12.849183,80.064076,805,46,18,50,47,2022,6,2,Thursday,Chengalpettu-Area
1070,0,1,0,0,cas_hmw,12.849183,80.064076,805,46,18,50,53,2022,6,2,Thursday,Chengalpettu-Area
1071,0,0,1,0,cas_ldw,12.853509,80.067208,805,41,18,51,44,2022,6,2,Thursday,Chengalpettu-Area
1072,0,1,0,0,cas_hmw,12.854953,80.068296,805,47,18,51,58,2022,6,2,Thursday,Chengalpettu-Area
1073,0,1,0,0,cas_hmw,12.860018,80.072133,805,47,18,52,40,2022,6,2,Thursday,Chengalpettu-Area
1074,0,0,0,1,cas_pcw,12.861713,80.073219,805,47,18,53,8,2022,6,2,Thursday,Chengalpettu-Area
1075,0,1,0,0,cas_hmw,12.866537,80.075133,805,9,18,54,5,2022,6,2,Thursday,Chengalpettu-Area
1076,0,0,1,0,cas_ldw,12.86711,80.075374,805,21,18,54,19,2022,6,2,Thursday,Chengalpettu-Area
1077,0,0,1,0,cas_ldw,12.87812,80.07992,805,41,5,59,24,2022,6,3,Friday,Chengalpettu-Area
1078,0,0,1,0,cas_ldw,12.876864,80.079401,805,61,5,59,36,2022,6,3,Friday,Chengalpettu-Area
1079,0,0,1,0,cas_ldw,12.875462,80.078864,805,57,5,59,45,2022,6,3,Friday,Chengalpettu-Area
1080,0,0,1,0,cas_ldw,12.875462,80.078864,805,57,5,59,48,2022,6,3,Friday,Chengalpettu-Area
1081,0,0,1,0,cas_ldw,12.875462,80.078864,805,57,5,59,53,2022,6,3,Friday,Chengalpettu-Area
1082,0,0,1,0,cas_ldw,12.87412,80.078271,805,57,6,0,14,2022,6,3,Friday,Chengalpettu-Area
1083,0,0,1,0,cas_ldw,12.862945,80.073904,805,55,6,1,56,2022,6,3,Friday,Chengalpettu-Area
1084,0,1,0,0,cas_hmw,12.8604,80.072555,805,49,6,2,18,2022,6,3,Friday,Chengalpettu-Area
1085,0,0,1,0,cas_ldw,12.850453,80.065264,805,59,6,3,48,2022,6,3,Friday,Chengalpettu-Area
1086,0,0,1,0,cas_ldw,12.848079,80.06353,805,58,6,4,9,2022,6,3,Friday,Chengalpettu-Area
1087,0,0,1,0,cas_ldw,12.848079,80.06353,805,58,6,4,13,2022,6,3,Friday,Chengalpettu-Area
1088,0,0,1,0,cas_ldw,12.842821,80.058666,805,55,6,5,39,2022,6,3,Friday,Chengalpettu-Area
1089,0,0,1,0,cas_ldw,12.83874,80.054339,805,58,6,6,20,2022,6,3,Friday,Chengalpettu-Area
1090,0,0,1,0,cas_ldw,12.833078,80.048509,805,58,6,7,13,2022,6,3,Friday,Chengalpettu-Area
1091,0,0,1,0,cas_ldw,12.832077,80.047428,805,58,6,7,19,2022,6,3,Friday,Chengalpettu-Area
1092,0,0,1,0,cas_ldw,12.83102,80.046284,805,40,6,7,43,2022,6,3,Friday,Chengalpettu-Area
1093,0,0,1,0,cas_ldw,12.822595,80.038647,805,58,6,9,5,2022,6,3,Friday,Tam-Chen-Area
1094,0,0,1,0,cas_ldw,12.815525,80.033604,805,48,6,9,52,2022,6,3,Friday,Tam-Chen-Area
1095,0,0,1,0,cas_ldw,12.805905,80.027339,805,58,6,11,25,2022,6,3,Friday,Tam-Chen-Area
1096,0,1,0,0,cas_hmw,12.799926,80.023418,805,50,6,12,3,2022,6,3,Friday,Tam-Chen-Area
1097,0,1,0,0,cas_hmw,12.796286,80.021048,805,57,6,12,42,2022,6,3,Friday,Tam-Chen-Area
1098,0,1,0,0,cas_hmw,12.796286,80.021048,805,57,6,12,45,2022,6,3,Friday,Tam-Chen-Area
1099,0,1,0,0,cas_hmw,12.794345,80.01979,805,52,6,13,1,2022,6,3,Friday,Tam-Chen-Area
1100,0,1,0,0,cas_hmw,12.788716,80.016282,805,53,6,13,50,2022,6,3,Friday,Tam-Chen-Area
1101,0,1,0,0,cas_hmw,12.784816,80.013942,805,59,6,14,19,2022,6,3,Friday,Tam-Chen-Area
1102,0,0,1,0,cas_ldw,12.782698,80.012958,805,57,6,14,36,2022,6,3,Friday,Tam-Chen-Area
1103,0,1,0,0,cas_hmw,12.772068,80.008289,805,58,6,15,52,2022,6,3,Friday,Tam-Chen-Area
1104,0,0,1,0,cas_ldw,12.769906,80.007255,805,56,6,15,59,2022,6,3,Friday,Tam-Chen-Area
1105,0,1,0,0,cas_hmw,12.769906,80.007255,805,56,6,16,10,2022,6,3,Friday,Tam-Chen-Area
1106,0,0,1,0,cas_ldw,12.767794,80.006207,805,56,6,16,28,2022,6,3,Friday,Tam-Chen-Area
1107,0,0,1,0,cas_ldw,12.763541,80.004365,805,53,6,16,57,2022,6,3,Friday,Tam-Chen-Area
1108,0,0,1,0,cas_ldw,12.761914,80.003804,805,54,6,17,11,2022,6,3,Friday,Tam-Chen-Area
1109,0,0,1,0,cas_ldw,12.759659,80.003227,805,62,6,17,29,2022,6,3,Friday,Tam-Chen-Area
1110,0,0,1,0,cas_ldw,12.755412,80.001631,805,58,6,17,54,2022,6,3,Friday,Tam-Chen-Area
1111,0,0,1,0,cas_ldw,12.753434,80.000365,805,58,6,18,20,2022,6,3,Friday,Tam-Chen-Area
1112,0,0,1,0,cas_ldw,12.751476,79.999055,805,58,6,18,28,2022,6,3,Friday,Tam-Chen-Area
1113,0,0,1,0,cas_ldw,12.749606,79.997639,805,58,6,18,48,2022,6,3,Friday,Tam-Chen-Area
1114,0,0,1,0,cas_ldw,12.738573,79.988806,805,57,6,20,19,2022,6,3,Friday,Tam-Chen-Area
1115,0,0,1,0,cas_ldw,12.721284,79.981337,805,52,6,24,26,2022,6,3,Friday,Tam-Chen-Area
1116,0,0,1,0,cas_ldw,12.7043,79.972943,805,58,6,26,36,2022,6,3,Friday,Tambaram-Area
1117,0,0,1,0,cas_ldw,12.701601,79.969589,805,58,6,27,9,2022,6,3,Friday,Tambaram-Area
1118,0,0,1,0,cas_ldw,12.692592,79.964527,805,58,6,28,19,2022,6,3,Friday,Tambaram-Area
1119,0,0,1,0,cas_ldw,12.690585,79.962375,805,58,6,28,33,2022,6,3,Friday,Tambaram-Area
1120,0,0,1,0,cas_ldw,12.689707,79.961181,805,58,6,28,45,2022,6,3,Friday,Tambaram-Area
1121,0,0,1,0,cas_ldw,12.688578,79.960259,805,58,6,28,51,2022,6,3,Friday,Tambaram-Area
1122,0,0,1,0,cas_ldw,12.688578,79.960259,805,58,6,29,9,2022,6,3,Friday,Tambaram-Area
1123,0,0,1,0,cas_ldw,12.688578,79.960259,805,58,6,29,28,2022,6,3,Friday,Tambaram-Area
1124,0,0,1,0,cas_ldw,12.675632,79.958641,805,57,6,30,24,2022,6,3,Friday,Tambaram-Area
1125,0,0,1,0,cas_ldw,12.672702,79.958651,805,58,6,31,11,2022,6,3,Friday,Tambaram-Area
1126,0,0,1,0,cas_ldw,12.665579,79.959749,805,58,6,31,49,2022,6,3,Friday,Tambaram-Area
1127,0,0,1,0,cas_ldw,12.657905,79.958873,805,60,6,32,31,2022,6,3,Friday,Tambaram-Area
1128,0,0,1,0,cas_ldw,12.657905,79.958873,805,60,6,32,39,2022,6,3,Friday,Tambaram-Area
1129,0,0,1,0,cas_ldw,12.655781,79.95326,805,58,6,33,17,2022,6,3,Friday,Tambaram-Area
1130,0,1,0,0,cas_hmw,12.65713,79.942347,805,55,6,35,2,2022,6,3,Friday,Tambaram-Area
1131,0,1,0,0,cas_hmw,12.651228,79.941788,805,49,6,35,36,2022,6,3,Friday,Tambaram-Area
1132,0,0,1,0,cas_ldw,12.647334,79.940597,805,57,6,36,7,2022,6,3,Friday,Tambaram-Area
1133,0,0,1,0,cas_ldw,12.644718,79.939272,805,58,6,36,36,2022,6,3,Friday,Tambaram-Area
1134,0,0,1,0,cas_ldw,12.631942,79.932055,805,57,6,38,11,2022,6,3,Friday,Tambaram-Area
1135,0,0,1,0,cas_ldw,12.630315,79.931367,805,58,6,39,24,2022,6,3,Friday,Tambaram-Area
1136,0,0,1,0,cas_ldw,12.617999,79.926647,805,58,6,39,51,2022,6,3,Friday,Tambaram-Area
1137,0,0,1,0,cas_ldw,12.610359,79.922965,805,58,6,40,48,2022,6,3,Friday,Tambaram-Area
1138,0,0,1,0,cas_ldw,12.60909,79.922228,805,58,6,41,2,2022,6,3,Friday,Tambaram-Area
1139,0,0,1,0,cas_ldw,12.607,79.921174,805,58,6,41,11,2022,6,3,Friday,Tambaram-Area
1140,0,0,1,0,cas_ldw,12.604858,79.920662,805,58,6,41,23,2022,6,3,Friday,Tambaram-Area
1141,0,0,1,0,cas_ldw,12.601969,79.920209,805,58,6,41,45,2022,6,3,Friday,Tambaram-Area
1142,0,0,1,0,cas_ldw,12.600514,79.920034,805,58,6,42,0,2022,6,3,Friday,Tambaram-Area
1143,0,0,1,0,cas_ldw,12.59327,79.919288,805,58,6,42,42,2022,6,3,Friday,Tambaram-Area
1144,0,0,1,0,cas_ldw,12.588869,79.919434,805,57,6,43,20,2022,6,3,Friday,Tambaram-Area
1145,0,0,1,0,cas_ldw,12.587409,79.919486,805,57,6,43,30,2022,6,3,Friday,Tambaram-Area
1146,0,0,1,0,cas_ldw,12.584493,79.919423,805,58,6,43,47,2022,6,3,Friday,Tambaram-Area
1147,0,0,1,0,cas_ldw,12.581598,79.918944,805,58,6,44,4,2022,6,3,Friday,Tambaram-Area
1148,0,0,1,0,cas_ldw,12.579002,79.917935,805,0,6,44,22,2022,6,3,Friday,Tambaram-Area
1149,0,0,1,0,cas_ldw,12.571737,79.916228,805,58,6,45,17,2022,6,3,Friday,Tambaram-Area
1150,0,1,0,0,cas_hmw,12.564748,79.914099,805,58,6,48,0,2022,6,3,Friday,Tambaram-Area
1151,0,1,0,0,cas_hmw,12.563475,79.913351,805,58,6,48,21,2022,6,3,Friday,Tambaram-Area
1152,0,0,1,0,cas_ldw,12.563475,79.913351,805,58,6,48,48,2022,6,3,Friday,Tambaram-Area
1153,0,0,1,0,cas_ldw,12.543479,79.904959,805,55,6,48,58,2022,6,3,Friday,South-Madras
1154,0,0,1,0,cas_ldw,12.53867,79.90407,805,58,6,49,26,2022,6,3,Friday,South-Madras
1155,0,0,1,0,cas_ldw,12.532506,79.900835,805,21,6,54,59,2022,6,3,Friday,South-Madras
1156,0,0,1,0,cas_ldw,12.528902,79.899002,805,58,6,55,31,2022,6,3,Friday,South-Madras
1157,0,1,0,0,cas_hmw,12.522681,79.896026,805,57,6,56,8,2022,6,3,Friday,South-Madras
1158,0,0,1,0,cas_ldw,12.517755,79.89143,805,58,6,57,7,2022,6,3,Friday,South-Madras
1159,0,0,1,0,cas_ldw,12.516534,79.889411,805,58,6,57,23,2022,6,3,Friday,South-Madras
1160,0,0,1,0,cas_ldw,12.51445,79.885163,805,57,6,57,55,2022,6,3,Friday,South-Madras
1161,0,0,0,1,cas_pcw,12.509762,79.884793,805,9,7,1,55,2022,6,3,Friday,South-Madras
1162,0,0,1,0,cas_ldw,12.518998,79.892444,805,0,7,7,17,2022,6,3,Friday,South-Madras
1163,0,0,1,0,cas_ldw,12.521758,79.895131,805,58,7,7,44,2022,6,3,Friday,South-Madras
1164,0,0,1,0,cas_ldw,12.523738,79.896349,805,58,7,8,9,2022,6,3,Friday,South-Madras
1165,0,0,1,0,cas_ldw,12.523738,79.896349,805,58,7,8,15,2022,6,3,Friday,South-Madras
1166,0,0,1,0,cas_ldw,12.530969,79.899839,805,0,7,9,7,2022,6,3,Friday,South-Madras
1167,0,0,1,0,cas_ldw,12.530969,79.899839,805,0,7,9,17,2022,6,3,Friday,South-Madras
1168,0,0,1,0,cas_ldw,12.531999,79.900384,805,49,7,9,33,2022,6,3,Friday,South-Madras
1169,0,0,1,0,cas_ldw,12.543519,79.904826,805,0,7,11,11,2022,6,3,Friday,South-Madras
1170,0,0,1,0,cas_ldw,12.544733,79.905044,805,47,7,11,21,2022,6,3,Friday,South-Madras
1171,0,1,0,0,cas_hmw,12.551489,79.906663,805,58,7,12,15,2022,6,3,Friday,South-Madras
1172,0,1,0,0,cas_hmw,12.55375,79.90772,805,58,7,12,30,2022,6,3,Friday,South-Madras
1173,0,1,0,0,cas_hmw,13.072147,80.259668,2846,33,7,13,40,2022,6,3,Friday,Mel-Acharapakkam
1174,0,1,0,0,cas_hmw,13.072147,80.259668,2846,33,7,13,41,2022,6,3,Friday,Mel-Acharapakkam
1175,0,0,0,1,cas_pcw,13.072682,80.260275,2846,29,7,13,51,2022,6,3,Friday,Mel-Acharapakkam
1176,0,0,1,0,cas_ldw,12.563562,79.913227,805,57,7,13,57,2022,6,3,Friday,Tambaram-Area
1177,0,0,1,0,cas_ldw,12.572691,79.916289,805,58,7,15,0,2022,6,3,Friday,Tambaram-Area
1178,0,0,1,0,cas_ldw,12.575089,79.916789,805,56,7,15,20,2022,6,3,Friday,Tambaram-Area
1179,0,0,1,0,cas_ldw,12.57754,79.917262,805,58,7,15,37,2022,6,3,Friday,Tambaram-Area
1180,0,0,1,0,cas_ldw,12.579728,79.918101,805,58,7,15,52,2022,6,3,Friday,Tambaram-Area
1181,0,0,1,0,cas_ldw,12.590679,79.9192,805,58,7,16,54,2022,6,3,Friday,Tambaram-Area
1182,0,0,1,0,cas_ldw,12.590679,79.9192,805,58,7,17,0,2022,6,3,Friday,Tambaram-Area
1183,0,0,1,0,cas_ldw,12.602324,79.920074,805,58,7,18,20,2022,6,3,Friday,Tambaram-Area
1184,0,1,0,0,cas_hmw,12.603771,79.920275,805,58,7,18,25,2022,6,3,Friday,Tambaram-Area
1185,0,0,1,0,cas_ldw,12.606038,79.920784,805,47,7,18,47,2022,6,3,Friday,Tambaram-Area
1186,0,0,0,1,cas_pcw,13.063512,80.274067,2846,13,7,19,32,2022,6,3,Friday,Mel-Acharapakkam
1187,0,0,1,0,cas_ldw,12.616384,79.926059,805,58,7,20,6,2022,6,3,Friday,Tambaram-Area
1188,0,0,1,0,cas_ldw,12.622024,79.927623,805,57,7,21,4,2022,6,3,Friday,Tambaram-Area
1189,0,0,1,0,cas_ldw,12.626054,79.929388,805,58,7,21,21,2022,6,3,Friday,Tambaram-Area
1190,0,0,1,0,cas_ldw,12.633237,79.932455,805,56,7,23,45,2022,6,3,Friday,Tambaram-Area
1191,0,1,0,0,cas_hmw,12.633237,79.932455,805,56,7,24,1,2022,6,3,Friday,Tambaram-Area
1192,0,0,1,0,cas_ldw,12.633237,79.932455,805,56,7,24,16,2022,6,3,Friday,Tambaram-Area
1193,0,0,1,0,cas_ldw,12.652357,79.940208,805,58,7,25,5,2022,6,3,Friday,Tambaram-Area
1194,0,0,1,0,cas_ldw,12.656685,79.940467,805,59,7,25,28,2022,6,3,Friday,Tambaram-Area
1195,0,0,0,1,cas_pcw,13.05305,80.271983,2846,10,7,25,44,2022,6,3,Friday,Mel-Acharapakkam
1196,0,0,1,0,cas_ldw,12.657804,79.941397,805,56,7,25,46,2022,6,3,Friday,Tambaram-Area
1197,0,1,0,0,cas_hmw,12.658376,79.942765,805,58,7,25,49,2022,6,3,Friday,Tambaram-Area
1198,0,1,0,0,cas_hmw,12.658376,79.942765,805,58,7,25,57,2022,6,3,Friday,Tambaram-Area
1199,0,1,0,0,cas_hmw,12.658308,79.944253,805,58,7,25,58,2022,6,3,Friday,Tambaram-Area
1200,0,1,0,0,cas_hmw,12.658308,79.944253,805,58,7,25,58,2022,6,3,Friday,Tambaram-Area
1201,0,0,1,0,cas_ldw,12.656412,79.950683,805,53,7,27,7,2022,6,3,Friday,Tambaram-Area
1202,0,0,1,0,cas_ldw,12.659577,79.963467,805,50,7,29,1,2022,6,3,Friday,Tambaram-Area
1203,0,0,1,0,cas_ldw,12.66008,79.964679,805,52,7,29,11,2022,6,3,Friday,Tambaram-Area
1204,0,0,1,0,cas_ldw,12.660719,79.965948,805,57,7,29,19,2022,6,3,Friday,Tambaram-Area
